,age_list,age_expected_fertility
0,20.0,1.6397273957146152e-05
1,20.050505050505052,2.1061490450565333e-05
2,20.1010101010101,2.6983507549592868e-05
3,20.151515151515152,3.448256429227788e-05
4,20.2020202020202,4.395340831786782e-05
5,20.252525252525253,5.58827037974817e-05
6,20.303030303030305,7.086864235702072e-05
7,20.353535353535353,8.964429663837596e-05
8,20.404040404040405,0.0001131053278849025
9,20.454545454545453,0.00014234273605815754
10,20.505050505050505,0.00017868142295178913
11,20.555555555555557,0.0002237254247376206
12,20.606060606060606,0.00027941075919785027
13,20.656565656565657,0.0003480669230201087
14,20.707070707070706,0.00043248816397777507
15,20.757575757575758,0.0005360157391201869
16,20.80808080808081,0.0006626324502581452
17,20.858585858585858,0.0008170708184834953
18,20.90909090909091,0.0010049363160409463
19,20.95959595959596,0.0012328471117960846
20,21.01010101010101,0.0015085918004230745
21,21.060606060606062,0.0018413065692833724
22,21.11111111111111,0.0022416732042585706
23,21.161616161616163,0.0027221392395414016
24,21.21212121212121,0.0032971614092330184
25,21.262626262626263,0.003983473352988632
26,21.313131313131315,0.0048003782563195594
27,21.363636363636363,0.005770066761140601
28,21.414141414141415,0.006917960056859914
29,21.464646464646464,0.008273077550663697
30,21.515151515151516,0.00986842791272
31,21.565656565656564,0.011741421594410875
32,21.616161616161616,0.013934302123979813
33,21.666666666666668,0.016494592595084036
34,21.717171717171716,0.019475552783481485
35,21.767676767676768,0.022936641262491335
36,21.818181818181817,0.026943975749685205
37,21.86868686868687,0.031570783720269946
38,21.91919191919192,0.03689783408588107
39,21.96969696969697,0.043013839484710714
40,22.02020202020202,0.05001581748827603
41,22.07070707070707,0.05800939783459145
42,22.12121212121212,0.06710906168432254
43,22.171717171717173,0.07743829790688019
44,22.22222222222222,0.08912966058216651
45,22.272727272727273,0.10232471129806356
46,22.32323232323232,0.11717382948281843
47,22.373737373737374,0.13383587398468175
48,22.424242424242426,0.15247767944683083
49,22.474747474747474,0.17327337176978888
50,22.525252525252526,0.19640348814756203
51,22.575757575757574,0.2220538888429371
52,22.626262626262626,0.250414450058964
53,22.67676767676768,0.2816775299843447
54,22.727272727272727,0.31603620334552657
55,22.77777777777778,0.35368226357857024
56,22.828282828282827,0.394803996015303
57,22.87878787878788,0.4395837302201255
58,22.929292929292927,0.48819518475744506
59,22.97979797979798,0.5408006231394067
60,23.03030303030303,0.5975478454046081
61,23.08080808080808,0.6585670456004178
62,23.13131313131313,0.7239675712566446
63,23.18181818181818,0.7938346266062367
64,23.232323232323232,0.8682259666774005
65,23.282828282828284,0.9471686342905311
66,23.333333333333332,1.030655796279489
67,23.383838383838384,1.1186437387554882
68,23.434343434343432,1.2110490837852688
69,23.484848484848484,1.3077462913152142
70,23.535353535353536,1.4085655104062895
71,23.585858585858585,1.5132908427406002
72,23.636363636363637,1.621659078831901
73,23.686868686868685,1.7333589633650237
74,23.737373737373737,1.8480310405823732
75,23.78787878787879,1.9652681236457124
76,23.838383838383837,2.084616423487653
77,23.88888888888889,2.205577362927185
78,23.939393939393938,2.3276100908991904
79,23.98989898989899,2.450134699720365
80,24.04040404040404,2.572536135601395
81,24.09090909090909,2.6941687793719957
82,24.141414141414142,2.814361660891274
83,24.19191919191919,2.9324242571752204
84,24.242424242424242,3.0476528112039882
85,24.292929292929294,3.159337095997027
86,24.343434343434343,3.266767537187168
87,24.393939393939394,3.3692425972930398
88,24.444444444444443,3.466076316471569
89,24.494949494949495,3.5566058979861004
90,24.545454545454547,3.6401992221682336
91,24.595959595959595,3.7162621704561762
92,24.646464646464647,3.784245641276387
93,24.696969696969695,3.84365214216066
94,24.747474747474747,3.894041847556786
95,24.7979797979798,3.93503801923414
96,24.848484848484848,3.9663316958813084
97,24.8989898989899,3.987685570255016
98,24.949494949494948,3.998936985827296
99,25.0,4.0
